date,state,price
2022-1,Johor,1.4757
2022-2,Johor,1.500952380952381
2022-3,Johor,1.5823529411764703
2022-4,Johor,1.5889473684210529
2022-5,Johor,1.5747368421052632
2022-6,Johor,1.54
2022-7,Johor,1.6192857142857144
2022-8,Johor,1.668
2022-9,Johor,1.6276
2022-10,Johor,1.65
2022-11,Johor,1.699230769230769
2022-12,Johor,1.6656
2023-1,Johor,1.6596818181818183
2023-2,Johor,1.7028571428571428
2023-3,Johor,1.6866666666666663
2023-4,Johor,1.7157142857142855
2023-5,Johor,1.715
2023-6,Johor,1.779259259259259
2023-7,Johor,1.7347826086956522
2023-8,Johor,1.733913043478261
2023-9,Johor,1.8230555555555554
2023-10,Johor,1.7535999999999998
2023-11,Johor,1.7684615384615383
2022-1,Kedah,1.499466911764706
2022-2,Kedah,1.488
2022-3,Kedah,1.5193333333333332
2022-4,Kedah,1.5446666666666666
2022-5,Kedah,1.5446666666666666
2022-6,Kedah,1.5615789473684212
2022-7,Kedah,1.56
2022-8,Kedah,1.58875
2022-9,Kedah,1.6178947368421053
2022-10,Kedah,1.6265
2022-11,Kedah,1.6323809523809525
2022-12,Kedah,1.6454999999999995
2023-1,Kedah,1.6530075187969926
2023-2,Kedah,1.6355
2023-3,Kedah,1.6255555555555556
2023-4,Kedah,1.6211111111111112
2023-5,Kedah,1.632
2023-6,Kedah,1.638125
2023-7,Kedah,1.638125
2023-8,Kedah,1.645
2023-9,Kedah,1.645
2023-10,Kedah,1.6472727272727274
2023-11,Kedah,1.653
2022-1,Kelantan,1.4482407407407407
2022-2,Kelantan,1.6881818181818182
2022-3,Kelantan,1.6228571428571428
2022-4,Kelantan,1.5008333333333332
2022-5,Kelantan,1.55125
2022-6,Kelantan,1.578888888888889
2022-7,Kelantan,1.685833333333333
2022-8,Kelantan,1.574
2022-9,Kelantan,1.5606666666666666
2022-10,Kelantan,1.594
2022-11,Kelantan,1.5806666666666669
2022-12,Kelantan,1.5905
2023-1,Kelantan,1.6088980263157895
2023-2,Kelantan,1.5952380952380951
2023-3,Kelantan,1.5363636363636364
2023-4,Kelantan,1.5794444444444444
2023-5,Kelantan,1.5653333333333337
2023-6,Kelantan,1.5769230769230769
2023-7,Kelantan,1.582142857142857
2023-8,Kelantan,1.596666666666667
2023-9,Kelantan,1.584
2023-10,Kelantan,1.600625
2023-11,Kelantan,1.6046153846153846
2022-1,Melaka,1.4466666666666663
2022-2,Melaka,1.46
2022-3,Melaka,1.49
2022-4,Melaka,1.49
2022-5,Melaka,1.532
2022-6,Melaka,1.54
2022-7,Melaka,1.615
2022-8,Melaka,1.615
2022-9,Melaka,1.632
2022-10,Melaka,1.66
2022-11,Melaka,1.6683333333333332
2022-12,Melaka,1.6683333333333332
2023-1,Melaka,1.672
2023-2,Melaka,1.682
2023-3,Melaka,1.662
2023-4,Melaka,1.682
2023-5,Melaka,1.7
2023-6,Melaka,1.66
2023-7,Melaka,1.6800000000000002
2023-8,Melaka,1.6800000000000002
2023-9,Melaka,1.6683333333333332
2023-10,Melaka,1.635
2023-11,Melaka,1.6516666666666666
2022-1,Negeri Sembilan,1.5271875000000001
2022-2,Negeri Sembilan,1.5354545454545454
2022-3,Negeri Sembilan,1.6188888888888888
2022-4,Negeri Sembilan,1.6149999999999998
2022-5,Negeri Sembilan,1.5842857142857143
2022-6,Negeri Sembilan,1.636
2022-7,Negeri Sembilan,1.6455555555555557
2022-8,Negeri Sembilan,1.6483333333333334
2022-9,Negeri Sembilan,1.6191666666666666
2022-10,Negeri Sembilan,1.6572727272727272
2022-11,Negeri Sembilan,1.689090909090909
2022-12,Negeri Sembilan,1.7280000000000002
2023-1,Negeri Sembilan,1.689833333333333
2023-2,Negeri Sembilan,1.7283333333333335
2023-3,Negeri Sembilan,1.6366666666666667
2023-4,Negeri Sembilan,1.649166666666667
2023-5,Negeri Sembilan,1.6527272727272726
2023-6,Negeri Sembilan,1.665
2023-7,Negeri Sembilan,1.6081818181818184
2023-8,Negeri Sembilan,1.609
2023-9,Negeri Sembilan,1.6629999999999998
2023-10,Negeri Sembilan,1.648
2023-11,Negeri Sembilan,1.653
2022-1,Pahang,1.5324175824175825
2022-2,Pahang,1.525
2022-3,Pahang,1.5272727272727271
2022-4,Pahang,1.536153846153846
2022-5,Pahang,1.507777777777778
2022-6,Pahang,1.5766666666666669
2022-7,Pahang,1.5726923076923076
2022-8,Pahang,1.5925
2022-9,Pahang,1.5965625
2022-10,Pahang,1.6167857142857145
2022-11,Pahang,1.6078571428571429
2022-12,Pahang,1.6466666666666667
2023-1,Pahang,1.6304662004662005
2023-2,Pahang,1.6166666666666667
2023-3,Pahang,1.5673076923076923
2023-4,Pahang,1.63
2023-5,Pahang,1.6932608695652174
2023-6,Pahang,1.6324137931034484
2023-7,Pahang,1.6366666666666665
2023-8,Pahang,1.6366666666666665
2023-9,Pahang,1.627777777777778
2023-10,Pahang,1.6267857142857145
2023-11,Pahang,1.632
2022-1,Perak,1.518125
2022-2,Perak,1.4606896551724138
2022-3,Perak,1.5214814814814814
2022-4,Perak,1.5320833333333337
2022-5,Perak,1.536190476190476
2022-6,Perak,1.5804761904761904
2022-7,Perak,1.5779166666666666
2022-8,Perak,1.5733333333333333
2022-9,Perak,1.583
2022-10,Perak,1.5432142857142859
2022-11,Perak,1.6251724137931036
2022-12,Perak,1.621923076923077
2023-1,Perak,1.627413793103448
2023-2,Perak,1.6560714285714284
2023-3,Perak,1.6551724137931034
2023-4,Perak,1.6442307692307692
2023-5,Perak,1.6626923076923077
2023-6,Perak,1.6642857142857144
2023-7,Perak,1.6514814814814816
2023-8,Perak,1.6584615384615384
2023-9,Perak,1.6570833333333337
2023-10,Perak,1.6757142857142855
2023-11,Perak,1.665
2022-1,Perlis,1.4500000000000002
2022-2,Perlis,1.4500000000000002
2022-3,Perlis,1.67
2022-4,Perlis,1.67
2022-5,Perlis,1.67
2022-7,Perlis,1.67
2022-8,Perlis,1.66
2022-9,Perlis,1.66
2022-10,Perlis,1.66
2022-11,Perlis,1.69
2022-12,Perlis,1.73
2023-1,Perlis,1.7825
2023-2,Perlis,1.8
2023-3,Perlis,1.95
2023-4,Perlis,1.875
2023-5,Perlis,1.875
2023-6,Perlis,1.8266666666666669
2023-7,Perlis,1.765
2023-8,Perlis,1.8266666666666669
2023-9,Perlis,1.8266666666666669
2023-10,Perlis,1.8266666666666669
2023-11,Perlis,1.8266666666666669
2022-1,Pulau Pinang,1.4836699507389164
2022-2,Pulau Pinang,1.4976923076923077
2022-3,Pulau Pinang,1.5270833333333331
2022-4,Pulau Pinang,1.5624
2022-5,Pulau Pinang,1.5720833333333333
2022-6,Pulau Pinang,1.6266666666666665
2022-7,Pulau Pinang,1.6390909090909092
2022-8,Pulau Pinang,1.6316666666666666
2022-9,Pulau Pinang,1.643181818181818
2022-10,Pulau Pinang,1.6858333333333333
2022-11,Pulau Pinang,1.67125
2022-12,Pulau Pinang,1.6724
2023-1,Pulau Pinang,1.7242028985507245
2023-2,Pulau Pinang,1.7124
2023-3,Pulau Pinang,1.7196153846153843
2023-4,Pulau Pinang,1.7689583333333334
2023-5,Pulau Pinang,1.7316
2023-6,Pulau Pinang,1.7556
2023-7,Pulau Pinang,1.778148148148148
2023-8,Pulau Pinang,1.7853703703703703
2023-9,Pulau Pinang,1.7813793103448277
2023-10,Pulau Pinang,1.783103448275862
2023-11,Pulau Pinang,1.77
2022-1,Sabah,1.5355092592592592
2022-2,Sabah,1.6208333333333331
2022-3,Sabah,1.5405660377358492
2022-4,Sabah,1.5721296296296297
2022-5,Sabah,1.5607142857142855
2022-6,Sabah,1.5752830188679243
2022-7,Sabah,1.591076923076923
2022-8,Sabah,1.6122222222222224
2022-9,Sabah,1.6518032786885246
2022-10,Sabah,1.6159016393442625
2022-11,Sabah,1.60828125
2022-12,Sabah,1.6348387096774193
