date,state,price
2022-1,Johor,3.3574595551061677
2022-2,Johor,3.354893617021277
2022-3,Johor,3.444886363636364
2022-4,Johor,3.3334090909090905
2022-5,Johor,3.34093023255814
2022-6,Johor,3.488035714285714
2022-7,Johor,3.308771929824561
2022-8,Johor,3.3768421052631576
2022-9,Johor,3.352456140350877
2022-10,Johor,3.573189655172414
2022-11,Johor,3.393157894736842
2022-12,Johor,3.4113793103448278
2023-1,Johor,3.391199427139277
2023-2,Johor,3.4285714285714284
2023-3,Johor,3.9516999999999998
2023-4,Johor,3.2988235294117647
2023-5,Johor,3.103673469387755
2023-6,Johor,3.4201754385964915
2023-7,Johor,3.4767272727272727
2023-8,Johor,3.4966666666666666
2023-9,Johor,3.5025576519916144
2023-10,Johor,3.5908928571428573
2023-11,Johor,3.5966666666666667
2022-1,Kedah,3.43218660968661
2022-2,Kedah,3.461034482758621
2022-3,Kedah,3.285
2022-4,Kedah,3.041481481481481
2022-5,Kedah,3.3415384615384616
2022-6,Kedah,3.4078125
2022-7,Kedah,3.330909090909091
2022-8,Kedah,3.37125
2022-9,Kedah,3.332857142857143
2022-10,Kedah,3.306206896551724
2022-11,Kedah,3.3340625
2022-12,Kedah,3.441333333333333
2023-1,Kedah,3.4098571428571427
2023-2,Kedah,3.657241379310345
2023-3,Kedah,3.403461538461538
2023-4,Kedah,3.351785714285714
2023-5,Kedah,3.396153846153846
2023-6,Kedah,3.4148275862068966
2023-7,Kedah,3.39551724137931
2023-8,Kedah,3.501481481481482
2023-9,Kedah,3.4524137931034486
2023-10,Kedah,3.726296296296296
2023-11,Kedah,3.5557142857142856
2022-1,Kelantan,3.5009188034188035
2022-2,Kelantan,3.6040909090909095
2022-3,Kelantan,3.703
2022-4,Kelantan,3.311304347826087
2022-5,Kelantan,3.573611111111111
2022-6,Kelantan,3.537037037037037
2022-7,Kelantan,3.5396
2022-8,Kelantan,3.5969230769230767
2022-9,Kelantan,3.6523809523809527
2022-10,Kelantan,3.4904
2022-11,Kelantan,3.5164
2022-12,Kelantan,3.6564
2023-1,Kelantan,3.552456140350877
2023-2,Kelantan,3.709583333333333
2023-3,Kelantan,3.6366666666666667
2023-4,Kelantan,3.4794117647058824
2023-5,Kelantan,3.491052631578947
2023-6,Kelantan,3.5565217391304347
2023-7,Kelantan,3.745416666666667
2023-8,Kelantan,3.804
2023-9,Kelantan,3.6908
2023-10,Kelantan,3.8164516129032258
